Home_Past3_Form,Home_Past5_Form,Home_Streak,Home_Current_Standing,Home_Past_Standing,Home_Goals_Per_Game,Home_Shots_Per_Game,Home_SOT_Per_Game,Home_Corners_Per_Game,Home_Fouls_Per_Game,Home_Reds_Last2,Home_Yellows_Last2,Home_Goals_Against_Per_Game,Home_Shots_Against_Per_Game,Home_SOT_Against_Per_Game,Home_Corners_Against_Per_Game,Home_Fouls_Against_Per_Game,Away_Past3_Form,Away_Past5_Form,Away_Streak,Away_Current_Standing,Away_Past_Standing,Away_Goals_Per_Game,Away_Shots_Per_Game,Away_SOT_Per_Game,Away_Corners_Per_Game,Away_Fouls_Per_Game,Away_Goals_Against_Per_Game,Away_Shots_Against_Per_Game,Away_SOT_Against_Per_Game,Away_Corners_Against_Per_Game,Away_Fouls_Against_Per_Game,Away_Reds_Last2,Away_Yellows_Last2,Home_H2H_Past3,Home_H2H_Past5,Away_H2H_Past3,Away_H2H_Past5,Match_Result
-1,-3,-1,7,6,1.21,15.72,8.62,8.34,9.66,0,1,1.0,10.28,5.38,3.9,10.24,-1,0,0,20,16,0.86,12.03,6.48,5.83,11.52,1.86,13.52,7.59,5.93,10.34,0,6,0,0,0,0,-1
-2,-2,-1,13,21,1.34,12.0,6.34,4.31,10.0,0,7,1.59,15.03,8.48,6.21,8.28,-3,-4,-3,20,17,1.03,10.97,6.03,5.24,9.17,2.17,16.38,10.45,6.86,10.48,1,2,0,0,0,0,1
0,0,0,11,13,0.97,8.97,4.03,4.59,11.41,1,3,1.38,12.62,7.55,6.93,9.97,1,3,1,2,3,2.45,17.31,10.24,6.59,10.45,0.72,9.48,5.62,4.69,9.34,0,3,-2,-3,2,3,0
0,-2,-1,11,11,1.24,11.17,6.31,4.59,10.14,0,2,1.14,13.66,7.52,6.28,9.93,0,-2,1,18,21,1.1,13.31,6.97,5.31,10.31,1.72,13.66,7.9,6.55,12.17,0,2,1,1,-1,-1,1
3,1,3,10,21,1.17,10.31,5.76,5.17,8.03,0,0,1.17,14.14,7.79,6.45,11.62,-1,0,-2,12,7,0.97,11.66,6.1,4.83,11.86,1.1,11.17,6.24,4.97,10.66,0,6,-1,-1,1,1,-1
0,2,0,14,10,1.21,12.69,7.03,5.45,10.14,1,5,1.31,13.72,7.1,6.14,9.0,0,-1,1,6,14,1.41,12.17,6.86,5.0,10.55,1.41,13.0,7.1,4.97,11.14,0,3,2,2,-2,-2,-1
3,5,5,1,1,2.52,15.03,9.45,6.86,9.1,0,1,0.93,12.9,7.07,4.31,10.24,-1,1,-2,13,8,1.28,13.45,7.97,5.07,9.38,1.38,14.52,8.21,5.48,10.31,0,0,2,2,-2,-2,1
0,-1,-1,15,9,1.07,11.14,5.62,5.86,10.31,0,7,1.31,12.48,7.14,7.24,9.31,0,0,0,6,2,1.63,16.37,8.97,6.77,10.43,1.13,10.93,6.03,4.13,11.3,0,3,1,1,-1,-1,-1
-1,0,1,9,7,1.0,11.77,6.17,4.77,11.8,0,4,1.07,11.13,6.13,4.9,10.63,-2,0,-1,14,10,1.2,12.73,7.0,5.6,10.13,1.37,13.6,7.1,6.07,8.83,0,4,-1,-1,1,1,1
-3,-1,-3,13,8,1.23,13.17,7.83,4.93,9.27,0,0,1.37,14.67,8.47,5.53,10.53,0,-2,1,10,21,1.37,12.1,6.5,4.33,10.1,1.57,14.87,8.4,6.17,8.23,1,5,0,0,0,0,1
0,2,0,2,3,2.4,17.27,10.27,6.6,10.5,0,3,0.73,9.5,5.53,4.7,9.53,1,0,1,9,11,1.3,11.3,6.37,4.6,10.17,1.13,13.53,7.47,6.13,9.9,0,3,-1,0,1,0,0
-1,-2,-1,18,21,1.1,13.2,6.93,5.2,10.27,1,3,1.77,13.7,7.9,6.5,12.13,3,5,7,3,4,2.03,15.67,9.47,7.1,9.8,1.3,9.47,4.97,4.23,10.43,0,1,-1,-1,1,1,1
1,0,1,19,16,0.9,11.83,6.43,5.63,11.47,0,4,1.83,13.47,7.63,5.93,10.47,-1,1,0,13,13,0.97,9.0,4.0,4.6,11.53,1.37,12.73,7.67,6.93,10.03,0,2,1,1,-1,-1,1
-3,-4,-4,20,17,1.03,10.93,6.03,5.23,9.1,1,3,2.17,16.33,10.47,6.8,10.57,1,-1,2,19,12,1.14,11.24,7.03,5.55,10.79,2.0,16.07,9.17,7.0,9.17,0,2,-2,-2,2,2,-1
1,1,2,6,14,1.47,12.1,6.87,4.97,10.33,0,1,1.4,13.03,7.07,5.13,11.1,-1,-3,-2,8,6,1.2,15.6,8.63,8.27,9.8,1.03,10.13,5.37,3.77,10.23,0,1,-1,-1,1,1,1
-1,-3,0,4,5,1.77,16.9,10.03,6.93,8.9,0,3,1.17,12.03,6.93,4.77,9.73,1,1,-1,12,21,1.13,10.3,5.67,5.1,8.1,1.2,14.17,7.8,6.33,11.57,0,1,0,0,0,0,1
1,0,-1,17,15,1.43,11.4,6.6,4.53,11.4,0,2,2.07,14.9,8.0,7.07,9.67,3,5,6,1,1,2.47,15.17,9.67,6.87,9.37,0.9,12.63,6.97,4.2,10.1,0,2,0,-1,0,1,-1
-1,1,-2,12,21,1.13,10.32,5.71,5.16,8.23,0,1,1.26,14.19,7.87,6.35,11.55,3,2,3,5,14,1.48,12.06,6.87,4.9,10.32,1.35,12.9,7.03,5.16,11.1,0,4,0,0,0,0,-1
3,1,3,16,12,1.2,11.5,7.17,5.5,10.8,0,1,2.0,16.0,9.13,7.2,9.23,-1,-1,1,10,8,1.26,13.19,7.87,4.97,9.32,1.35,14.71,8.45,5.58,10.48,0,1,-2,-2,2,2,-1
0,0,1,6,2,1.71,16.23,8.97,6.68,10.26,0,1,1.16,10.87,6.0,4.19,11.35,2,1,2,19,16,0.94,11.87,6.58,5.71,11.55,1.77,13.23,7.45,5.77,10.55,0,4,2,2,-2,-2,1
-3,-3,-3,9,6,1.16,15.39,8.55,8.19,9.84,1,4,1.06,10.16,5.42,3.74,10.23,-1,-1,-2,15,9,1.1,11.07,5.6,5.87,10.4,1.4,12.47,7.2,7.13,9.17,0,6,1,1,-1,-1,0
-1,-2,-1,11,21,1.35,12.23,6.55,4.42,10.06,1,4,1.58,14.84,8.42,6.16,8.32,1,1,2,8,7,1.03,11.9,6.26,4.77,11.68,1.03,11.06,6.1,4.81,10.68,0,4,0,0,0,0,0
-1,-1,-1,13,13,0.94,8.9,3.94,4.48,11.58,0,5,1.39,12.74,7.77,6.97,10.16,-3,-5,-5,20,17,1.06,11.03,6.1,5.48,9.16,2.19,16.42,10.48,6.71,10.58,0,3,1,1,-1,-1,1
0,1,0,10,11,1.35,11.19,6.29,4.61,10.26,0,3,1.19,13.71,7.55,6.48,9.94,1,-1,1,4,5,1.81,16.84,10.03,6.94,8.97,1.16,12.0,6.94,4.84,9.81,0,2,-2,-2,2,2,0
-2,-2,-2,14,10,1.16,12.61,6.94,5.48,10.19,0,1,1.39,13.68,7.16,6.03,8.81,-1,0,-2,17,15,1.39,11.39,6.58,4.45,11.29,2.06,14.87,7.94,7.16,9.52,0,3,-1,-1,1,1,1
1,3,-1,4,4,2.0,15.58,9.39,7.06,9.77,0,2,1.32,9.48,5.06,4.23,10.52,1,1,0,2,3,2.42,17.32,10.26,6.94,10.52,0.81,9.45,5.48,4.71,9.65,0,3,0,-1,0,1,1
3,5,7,1,1,2.45,15.13,9.55,6.97,9.23,0,2,0.87,12.58,6.94,4.13,10.03,1,0,1,18,21,1.13,13.1,6.97,5.16,10.35,1.74,13.68,7.87,6.48,12.03,1,8,1,1,-1,-1,1
-2,-1,0,15,9,1.1,10.87,5.52,5.77,10.35,0,2,1.39,12.74,7.13,7.26,9.0,0,-1,1,11,13,0.97,9.06,4.0,4.44,11.44,1.38,12.62,7.69,7.0,10.19,0,5,-1,0,1,0,0
2,0,0,7,7,1.06,11.81,6.22,4.75,11.84,0,5,1.06,11.16,6.25,4.72,10.56,1,1,0,10,11,1.31,11.22,6.38,4.81,10.31,1.16,13.75,7.56,6.41,9.94,0,3,1,2,-1,-2,1
1,-1,2,9,8,1.31,13.12,7.88,4.91,9.31,0,1,1.31,14.66,8.41,5.56,10.5,2,2,2,6,2,1.72,16.31,9.0,6.62,10.38,1.16,10.94,6.03,4.16,11.34,0,2,-1,-3,1,3,0
3,3,4,6,14,1.5,11.84,6.78,4.75,10.22,0,4,1.31,13.09,7.22,5.22,11.06,1,1,-1,16,12,1.16,11.55,7.16,5.48,10.81,2.03,15.84,9.1,7.06,9.23,0,2,0,0,0,0,1
1,0,0,5,5,1.75,16.78,9.97,6.84,9.0,0,2,1.12,12.0,7.0,5.03,9.88,0,-1,0,12,21,1.38,12.28,6.69,4.34,9.97,1.59,14.66,8.31,6.09,8.59,0,2,1,1,-1,-1,-1
-3,-1,-3,17,15,1.34,11.53,6.69,4.44,11.16,1,2,2.09,14.69,7.88,7.19,9.38,-2,-2,0,9,6,1.16,15.56,8.44,8.28,9.66,1.06,10.0,5.34,3.72,10.19,1,4,0,-1,0,1,-1
-1,-1,-1,2,3,2.34,17.0,10.0,6.91,10.62,1,5,0.81,9.53,5.53,4.78,9.75,-1,-2,1,13,10,1.22,12.5,6.91,5.56,10.03,1.34,13.75,7.25,5.97,8.75,0,2,2,2,-2,-2,1
-1,-1,-1,18,21,1.09,12.97,6.97,5.16,10.34,1,5,1.75,14.0,8.06,6.62,12.06,-3,-1,-3,14,21,1.09,10.59,5.94,5.22,8.28,1.28,13.91,7.75,6.16,11.41,0,1,0,0,0,0,1
1,1,-1,19,16,0.94,11.91,6.59,5.62,11.53,0,4,1.78,13.41,7.53,5.75,10.66,3,5,8,1,1,2.44,15.41,9.69,7.09,9.34,0.84,12.47,6.94,4.16,10.03,0,2,-3,-5,3,5,1
-3,-5,-6,20,17,1.06,10.97,6.06,5.56,9.22,0,2,2.19,16.34,10.34,6.59,10.47,1,3,1,3,4,1.97,15.47,9.31,7.06,9.88,1.28,9.41,4.97,4.28,10.62,0,4,-2,-4,2,4,-1
0,0,1,10,21,1.39,12.27,6.67,4.3,10.03,0,2,1.58,14.61,8.33,6.21,8.7,0,1,1,2,3,2.39,17.0,10.06,6.88,10.52,0.79,9.36,5.39,4.7,9.73,1,4,-1,-1,1,1,-1
-1,-1,-1,11,11,1.27,10.97,6.18,4.73,10.36,0,4,1.24,14.0,7.7,6.36,9.85,-3,-5,-7,20,17,1.03,10.91,6.06,5.58,9.21,2.21,16.15,10.24,6.52,10.27,1,4,-3,-3,3,3,0
-3,-3,-4,14,21,1.06,10.55,5.94,5.33,8.33,0,1,1.33,13.97,7.76,6.15,11.33,-3,-3,-4,19,15,1.36,11.48,6.61,4.42,11.3,2.12,14.73,8.0,7.09,9.45,1,5,-1,-1,1,1,1
-1,-2,-1,14,10,1.18,12.24,6.73,5.45,10.0,0,1,1.42,13.85,7.39,5.97,8.7,1,1,1,16,21,1.15,13.06,7.0,5.18,10.3,1.7,13.85,8.0,6.7,12.0,1,2,0,0,0,0,1
1,3,-1,1,1,2.36,15.18,9.48,6.97,9.48,0,3,0.85,12.42,6.97,4.24,9.97,-1,-1,0,15,9,1.09,10.75,5.44,5.75,10.31,1.38,12.56,7.0,7.16,9.0,0,4,2,1,-2,-1,1
1,3,2,3,4,2.0,15.3,9.24,6.97,9.7,0,2,1.24,9.39,5.0,4.33,10.58,1,2,1,17,16,0.94,11.88,6.64,5.67,11.42,1.73,13.24,7.39,5.67,10.76,0,3,2,2,-2,-2,-1
1,1,-1,3,4,1.97,15.38,9.21,7.03,9.85,0,2,1.26,9.47,5.06,4.29,10.65,2,1,0,6,2,1.7,16.18,8.85,6.76,10.55,1.15,10.94,6.12,4.24,11.15,0,5,1,-1,-1,1,0
-1,-3,-1,15,9,1.06,10.73,5.39,5.7,10.21,0,6,1.45,12.91,7.27,7.27,9.0,-1,0,0,10,11,1.24,11.09,6.18,4.82,10.18,1.21,13.94,7.71,6.29,9.88,0,2,-2,-1,2,1,0
-3,-5,-5,19,15,1.32,11.35,6.47,4.38,11.32,0,6,2.15,14.76,8.0,7.09,9.41,0,0,-1,11,21,1.38,12.38,6.71,4.26,10.03,1.71,14.82,8.59,6.18,8.59,0,3,0,0,0,0,1
-1,1,-2,19,12,1.12,11.47,7.12,5.47,11.03,0,2,2.03,15.59,8.94,7.03,9.16,-1,-3,1,14,21,1.12,10.71,6.0,5.38,8.32,1.29,13.76,7.59,6.06,11.35,0,0,-1,-1,1,1,0
2,0,0,10,8,1.3,13.06,7.91,4.97,9.18,0,1,1.3,14.58,8.27,5.73,10.67,1,3,2,16,16,0.97,11.88,6.65,5.59,11.47,1.71,13.38,7.41,5.76,10.88,0,4,2,3,-2,-3,1
3,5,5,4,14,1.52,11.73,6.7,4.79,10.12,0,2,1.27,12.97,7.18,5.21,11.27,0,0,0,13,13,0.97,9.0,3.97,4.42,11.36,1.36,12.45,7.55,6.94,10.15,0,1,-1,-1,1,1,1
-1,-1,-1,18,21,1.12,13.15,6.97,5.26,10.32,0,3,1.68,13.88,8.06,6.68,12.03,0,0,-1,5,5,1.73,16.67,9.94,6.94,9.09,1.15,12.0,6.97,4.97,9.94,0,3,-1,-1,1,1,1
0,-2,1,9,6,1.21,15.58,8.55,8.15,9.73,1,6,1.09,10.0,5.3,3.73,10.36,1,-1,1,14,10,1.18,12.32,6.82,5.47,10.09,1.38,13.91,7.35,6.03,8.76,0,3,1,1,-1,-1,-1
1,3,1,1,1,2.41,15.44,9.68,7.09,9.47,0,5,0.82,12.35,6.88,4.24,9.88,2,2,1,7,7,1.15,12.12,6.39,4.76,11.7,1.03,10.91,6.06,4.64,10.61,0,3,2,2,-2,-2,0
-2,-4,0,20,17,1.0,10.94,6.12,5.53,9.26,1,4,2.15,16.12,10.12,6.56,10.09,1,1,2,2,3,2.5,17.15,10.26,6.82,10.35,0.79,9.56,5.47,4.65,9.74,0,2,-1,-3,1,3,-1
-1,-2,0,15,9,1.03,10.76,5.44,5.76,10.24,0,3,1.41,12.82,7.21,7.21,8.97,-2,0,0,19,12,1.12,11.33,7.06,5.55,11.27,2.0,15.73,9.03,7.12,9.09,0,3,0,2,0,-2,-1
1,3,0,7,7,1.24,12.26,6.5,4.68,11.68,0,2,1.12,11.18,6.21,4.65,10.53,2,2,1,8,8,1.32,13.12,7.94,4.94,9.24,1.29,14.41,8.18,5.56,10.82,0,2,2,2,-2,-2,1
-1,-2,-2,12,21,1.34,12.37,6.66,4.34,10.11,0,2,1.71,14.66,8.51,6.26,8.57,0,-2,-1,9,6,1.18,15.94,8.65,8.35,9.74,1.09,9.97,5.26,3.71,10.29,1,7,0,0,0,0,-1
0,-1,-1,14,13,0.94,8.94,3.91,4.44,11.32,0,2,1.41,12.56,7.65,6.85,10.09,0,0,0,3,4,1.91,15.31,9.17,7.03,9.89,1.23,9.57,5.11,4.37,10.66,0,5,-1,-3,1,3,0
-1,-1,0,11,11,1.2,11.06,6.14,4.83,10.11,1,2,1.17,13.89,7.69,6.34,9.91,0,0,1,18,12,1.15,11.35,7.18,5.56,11.41,1.97,15.76,8.94,7.18,9.09,0,4,3,5,-3,-5,0
0,-2,0,14,21,1.11,10.97,6.17,5.51,8.29,0,1,1.29,13.57,7.51,6.11,11.57,-2,-4,-1,20,17,0.97,10.83,6.06,5.57,9.17,2.14,16.14,10.09,6.49,10.09,0,1,0,0,0,0,0
1,1,2,11,10,1.17,12.23,6.74,5.4,10.03,0,3,1.34,14.31,7.49,6.29,8.8,-2,-2,-1,15,9,1.03,10.94,5.46,5.86,10.2,1.43,12.8,7.31,7.17,9.17,0,1,1,1,-1,-1,0
1,1,-1,18,16,0.97,11.8,6.6,5.43,11.6,0,5,1.71,13.43,7.46,5.71,10.89,3,5,6,4,14,1.56,11.85,6.82,4.76,10.06,1.24,12.79,7.03,5.21,11.24,0,1,-2,-2,2,2,1
1,2,0,6,2,1.65,16.09,8.79,6.76,10.56,0,7,1.12,11.0,6.18,4.32,11.15,1,1,1,17,21,1.11,13.11,6.91,5.23,10.4,1.63,13.97,8.06,6.86,11.97,1,5,-1,-1,1,1,1
-2,-1,-2,6,5,1.68,16.68,9.88,7.12,9.12,0,1,1.15,12.0,6.91,4.94,10.03,-1,-3,1,19,15,1.34,11.29,6.46,4.51,11.23,2.09,14.69,7.91,7.09,9.51,0,3,3,5,-3,-5,1
3,2,3,2,3,2.49,17.14,10.23,6.74,10.34,0,3,0.77,9.49,5.43,4.71,9.63,0,2,0,1,1,2.46,15.57,9.71,7.03,9.43,0.91,12.49,6.97,4.17,9.91,0,4,0,-2,0,2,1
1,0,1,8,6,1.23,15.91,8.66,8.31,9.57,0,2,1.06,9.91,5.2,3.74,10.26,0,2,-1,9,8,1.29,12.91,7.86,4.94,9.2,1.37,14.31,8.14,5.49,10.89,0,2,1,0,-1,0,-1
-1,-1,0,14,13,0.94,8.86,3.91,4.37,11.23,0,3,1.4,12.69,7.71,6.83,10.09,2,3,1,7,7,1.31,12.23,6.51,4.63,11.71,1.09,11.03,6.17,4.66,10.46,0,3,1,1,-1,-1,0
1,-1,0,18,12,1.17,11.49,7.23,5.54,11.54,0,2,1.97,15.66,8.86,7.17,9.06,-1,0,1,5,5,1.69,16.74,9.83,7.09,9.0,1.11,11.66,6.71,4.83,10.14,0,0,-1,-2,1,2,-1
1,3,1,6,2,1.77,16.34,9.06,6.8,10.51,0,4,1.11,11.0,6.2,4.34,11.06,1,3,-1,5,14,1.51,11.83,6.71,4.66,10.11,1.31,12.71,7.06,5.17,11.31,0,1,1,1,-1,-1,-1
-1,1,0,3,4,1.89,15.36,9.19,7.0,9.89,0,5,1.22,9.47,5.08,4.31,10.58,-3,-2,-3,14,21,1.31,12.25,6.56,4.36,10.08,1.75,14.67,8.53,6.28,8.44,0,5,1,1,-1,-1,0
-1,-2,0,15,9,1.0,10.86,5.44,5.78,10.36,0,5,1.39,12.81,7.31,7.25,9.31,1,0,2,5,5,1.75,16.64,9.83,7.08,9.0,1.11,11.72,6.75,4.81,10.03,0,1,-3,-3,3,3,0
0,-1,-1,18,12,1.17,11.56,7.25,5.5,11.39,0,2,2.03,15.58,8.89,7.17,9.06,2,2,0,10,10,1.14,12.25,6.75,5.53,10.14,1.31,14.14,7.42,6.19,9.0,0,0,0,0,0,0,0
1,2,1,8,8,1.28,12.75,7.75,4.92,9.14,0,1,1.33,14.42,8.06,5.47,10.89,0,-1,0,11,11,1.22,11.08,6.14,4.89,10.06,1.19,13.94,7.72,6.31,10.08,1,3,1,2,-1,-2,1
0,0,-1,1,1,2.39,15.25,9.5,7.06,9.56,0,3,0.92,12.47,6.92,4.28,9.94,1,-1,0,14,21,1.19,10.94,6.22,5.42,8.28,1.36,13.61,7.56,6.11,11.47,0,3,1,1,-1,-1,1
1,3,1,5,14,1.53,11.83,6.69,4.64,9.97,0,4,1.28,12.83,7.03,5.14,11.25,3,3,4,2,3,2.44,17.0,10.08,6.78,10.36,0.75,9.33,5.33,4.81,9.75,0,4,-3,-3,3,3,-1
-1,-1,-1,18,21,1.11,13.06,6.92,5.22,10.33,1,5,1.75,14.28,8.33,6.89,11.89,-1,0,0,13,13,0.94,8.89,3.94,4.36,11.08,1.39,12.64,7.61,6.81,10.19,0,3,1,1,-1,-1,1
-1,-3,0,20,17,1.06,10.94,6.14,5.58,9.14,0,1,2.19,15.97,10.03,6.36,10.03,1,2,0,8,7,1.31,12.19,6.44,4.67,11.78,1.08,11.0,6.14,4.64,10.33,0,2,-2,-2,2,2,0
-1,-3,-1,19,15,1.31,10.97,6.28,4.42,11.31,0,1,2.08,14.81,7.92,7.06,9.39,1,1,1,17,16,1.06,11.75,6.64,5.39,11.67,1.67,13.36,7.33,5.58,10.92,0,4,0,1,0,-1,-1
-1,0,-1,9,6,1.19,15.97,8.56,8.22,9.61,0,0,1.06,9.83,5.17,3.75,10.17,0,1,-1,6,2,1.72,16.36,8.97,6.72,10.47,1.14,11.03,6.19,4.33,10.89,0,0,3,1,-3,-1,1
-1,-1,-2,6,2,1.7,16.16,8.86,6.65,10.54,0,4,1.22,11.35,6.38,4.41,11.0,-1,-3,-2,19,15,1.27,11.0,6.3,4.43,11.38,2.05,14.92,7.95,7.03,9.46,0,2,3,4,-3,-4,1
1,2,0,7,7,1.27,12.35,6.54,4.73,11.73,0,1,1.05,10.89,6.0,4.59,10.24,-1,1,-1,5,14,1.49,11.89,6.76,4.57,10.03,1.3,13.0,7.16,5.16,11.14,0,7,-1,-1,1,1,1
3,5,5,2,3,2.43,17.05,10.14,6.76,10.27,0,6,0.73,9.46,5.43,4.73,9.81,1,1,1,17,21,1.11,13.27,7.05,5.27,10.35,1.7,14.11,8.14,6.78,11.95,0,1,1,1,-1,-1,1
-2,-2,0,12,21,1.35,12.24,6.54,4.27,10.22,0,7,1.78,14.81,8.65,6.27,8.43,-1,-2,0,16,9,1.0,10.68,5.35,5.73,10.35,1.38,13.03,7.38,7.57,9.27,0,5,-1,-1,1,1,1
-1,-2,-1,13,13,0.92,8.86,3.86,4.32,11.16,0,2,1.38,12.86,7.73,6.81,10.22,-1,0,0,18,12,1.19,11.54,7.22,5.46,11.46,2.03,15.62,9.0,7.08,9.03,0,3,-1,-2,1,2,0
-1,-2,-1,12,11,1.22,11.11,6.16,4.81,10.14,0,1,1.22,14.11,7.92,6.35,10.05,0,0,1,2,1,2.38,15.54,9.73,7.3,9.62,0.89,12.49,6.97,4.24,9.84,0,3,-2,-3,2,3,-1
-1,-1,-1,14,21,1.16,11.0,6.3,5.35,8.22,0,2,1.38,13.95,7.84,6.38,11.49,1,1,1,9,6,1.27,16.16,8.68,8.19,9.76,1.05,9.81,5.16,3.76,10.24,0,2,0,0,0,0,1
2,0,0,4,5,1.73,16.76,9.84,7.41,8.97,1,3,1.11,11.51,6.62,4.78,10.03,1,2,2,8,8,1.3,12.95,7.95,5.0,9.14,1.32,14.35,8.03,5.38,10.95,0,0,3,4,-3,-4,1
1,1,0,11,10,1.16,12.38,6.92,5.49,10.08,0,4,1.32,14.05,7.38,6.14,9.14,0,0,0,4,4,1.92,15.49,9.3,6.97,9.84,1.27,9.54,5.11,4.22,10.7,0,4,0,0,0,0,-1
1,3,2,15,16,1.05,11.95,6.7,5.41,11.68,0,3,1.62,13.32,7.32,5.57,11.0,-1,-2,0,20,17,1.03,10.84,6.0,5.51,9.08,2.14,16.03,10.03,6.38,10.03,0,1,1,1,-1,-1,1
1,1,1,2,2,1.9,16.4,9.7,7.65,11.8,1,4,0.95,9.35,4.75,3.95,9.35,1,1,0,8,14,1.05,8.75,4.7,4.3,11.75,0.85,12.1,6.8,6.15,9.8,1,4,1,2,-1,-2,1
1,-1,1,9,12,1.45,12.7,7.55,5.8,10.9,0,2,1.2,14.0,8.8,5.3,11.1,-3,-2,-3,16,16,0.75,9.95,5.7,4.7,10.8,1.95,15.1,7.9,6.7,7.7,0,4,0,0,0,0,0
2,2,2,4,4,1.8,15.85,9.7,6.2,8.45,0,3,1.3,9.5,5.3,4.5,10.35,0,-2,1,19,21,1.1,9.2,4.65,5.1,9.8,1.85,16.35,8.6,6.25,11.5,0,5,1,1,-1,-1,1
1,0,-1,6,11,1.4,11.7,6.6,5.25,10.85,0,0,1.25,14.45,7.6,6.35,10.65,-2,-2,-1,14,8,1.5,12.4,7.4,4.95,10.35,1.8,14.85,8.7,5.9,10.9,0,5,-1,-1,1,1,-1
-1,-2,1,18,15,1.1,11.45,6.15,4.8,11.35,0,5,1.75,13.75,8.1,6.25,11.8,2,4,2,1,1,2.5,14.6,8.65,6.1,9.6,1.4,11.95,7.3,5.3,11.0,0,4,-1,-3,1,3,-1
1,1,1,10,9,1.55,17.1,9.25,7.4,10.25,0,2,1.3,10.35,5.6,3.95,9.8,1,1,-1,14,13,1.05,10.45,6.05,4.65,11.75,1.3,14.25,8.2,6.45,12.95,0,2,-1,0,1,0,1
-1,-3,-2,15,5,1.3,13.2,6.8,5.3,11.15,0,4,1.85,13.1,7.4,5.2,12.2,1,2,-1,7,7,1.65,16.15,9.15,6.4,11.65,1.25,10.7,6.1,4.65,12.65,0,3,0,0,0,0,-1
-2,-2,0,16,16,0.81,9.86,5.71,4.57,11.0,0,7,1.95,15.48,8.14,6.52,7.67,0,0,0,17,21,1.35,11.55,6.1,5.2,9.75,1.9,12.3,6.45,5.8,8.45,0,4,-1,-1,1,1,-1
1,2,1,5,7,1.67,15.71,9.0,6.38,11.43,0,4,1.24,10.86,6.33,4.62,13.05,1,0,0,9,12,1.48,13.19,7.81,5.67,10.71,1.24,13.71,8.67,5.14,11.29,0,1,3,3,-3,-3,0
0,-2,1,13,8,1.52,12.29,7.29,4.95,10.14,0,2,1.76,14.95,8.76,6.1,11.05,-1,-3,-1,18,15,1.05,11.24,6.0,4.62,11.43,1.86,13.76,8.14,6.24,11.48,0,3,3,4,-3,-4,0
-3,-3,-4,13,10,1.14,10.24,5.43,4.29,9.95,0,3,1.62,12.57,7.1,6.05,10.14,-3,-3,-3,16,5,1.29,13.24,7.0,5.24,11.62,1.86,12.81,7.33,5.24,11.95,0,4,-1,-1,1,1,0
-1,-1,1,19,17,0.81,12.52,7.0,5.1,11.0,0,3,1.71,14.71,8.43,7.38,11.95,3,4,3,3,4,1.86,16.52,10.19,6.48,8.48,1.29,9.38,5.24,4.43,10.29,0,3,-1,-1,1,1,0
0,-2,-1,20,21,1.1,9.1,4.62,5.0,9.76,0,3,1.9,17.0,9.14,6.52,11.38,-1,0,-2,7,11,1.38,11.95,6.76,5.48,11.0,1.29,14.24,7.48,6.29,10.43,0,0,-1,-1,1,1,1
0,0,-1,10,14,1.0,8.52,4.62,4.19,11.62,1,3,0.95,12.33,6.9,6.19,9.62,1,3,-1,4,6,1.95,14.85,8.7,6.4,10.5,0.95,11.1,6.6,5.6,11.45,0,4,-2,-3,2,3,-1
-1,-1,-2,14,13,1.0,10.24,6.0,4.67,11.43,0,2,1.38,14.86,8.57,6.57,12.71,-1,-2,1,12,17,1.2,11.3,6.6,6.0,12.65,1.2,14.45,8.55,5.6,9.45,0,4,2,1,-2,-1,1
2,4,0,6,3,2.0,14.1,8.15,6.5,9.35,0,0,1.1,9.3,5.6,4.55,10.4,1,3,2,2,2,1.95,16.43,9.67,7.62,11.52,0.9,9.1,4.67,3.86,9.33,1,3,0,1,0,-1,-1
3,4,3,1,1,2.57,14.57,8.67,6.1,9.38,0,2,1.33,11.71,7.1,5.1,11.1,1,1,2,8,9,1.62,17.57,9.57,7.48,10.14,1.24,10.14,5.57,4.0,9.57,0,1,2,2,-2,-2,1
1,3,1,3,6,2.05,14.67,8.71,6.43,10.43,0,1,0.9,11.1,6.52,5.62,11.52,1,0,1,16,21,1.33,11.52,6.0,5.19,9.57,1.81,12.48,6.62,5.95,8.48,0,3,0,0,0,0,0
1,1,-1,8,9,1.59,17.32,9.36,7.18,10.41,0,4,1.27,10.36,5.77,3.95,9.77,-2,-4,0,11,10,1.09,10.32,5.32,4.32,9.73,1.55,12.41,6.95,5.95,9.95,0,0,2,2,-2,-2,1
3,3,3,2,2,1.95,16.41,9.64,7.59,11.82,1,6,0.86,9.09,4.64,3.77,9.41,0,-1,0,14,8,1.5,12.36,7.18,5.0,10.05,1.73,14.95,8.64,6.18,11.23,0,0,2,3,-2,-3,1
-2,-2,0,16,5,1.23,13.05,6.86,5.18,11.36,0,4,1.77,12.77,7.14,5.23,11.64,1,0,1,19,21,1.18,9.0,4.73,5.14,9.59,1.91,16.73,9.0,6.41,11.45,0,1,0,0,0,0,-1
1,1,0,9,12,1.41,12.77,7.55,5.45,10.64,0,4,1.18,13.82,8.64,5.23,11.36,-2,-1,-2,10,14,0.95,8.64,4.64,4.27,11.68,1.09,12.27,7.0,6.23,9.59,0,3,-1,-1,1,1,1
