GameNumber,HomeTeam,AwayTeam,Home_Past3_Form,Home_Past5_Form,Home_Streak,Home_Current_Standing,Home_Past_Standing,Home_Goals_Per_Game,Home_Shots_Per_Game,Home_SOT_Per_Game,Home_Corners_Per_Game,Home_Fouls_Per_Game,Home_Reds_Last2,Home_Yellows_Last2,Away_Past3_Form,Away_Past5_Form,Away_Streak,Away_Current_Standing,Away_Past_Standing,Away_Goals_Per_Game,Away_Shots_Per_Game,Away_SOT_Per_Game,Away_Corners_Per_Game,Away_Fouls_Per_Game,Away_Reds_Last2,Away_Yellows_Last2,Home_H2H_Past3,Home_H2H_Past5,Away_H2H_Past3,Away_H2H_Past5,Home_Goals,Away_Goals,Match_Result
2670,Bournemouth,West Brom,1,3,0,20,13,1.33,11.74,4.07,5.37,8.67,0,1,-2,-1,-2,25,13,0.85,9.35,2.9,4.75,11.3,0,4,0,0,0,0,2,1,1
2671,Huddersfield,Crystal Palace,-1,-2,1,22,13,0.67,9.67,3.11,4.3,10.63,0,1,-2,-1,-1,12,14,1.11,11.0,3.61,4.73,11.16,0,3,0,0,0,0,0,2,-1
2672,Liverpool,Watford,1,3,2,2,3,2.4,18.57,6.91,7.02,9.58,0,0,0,-1,1,14,15,1.08,11.05,3.42,4.48,11.65,0,6,3,4,-3,-4,5,0,1
2673,Stoke,Everton,1,-1,0,23,11,1.0,10.74,3.32,3.37,10.16,0,7,0,-2,-1,11,10,1.17,11.02,3.68,4.11,10.75,0,1,-2,-1,2,1,1,2,-1
2674,Brighton,Leicester,0,-1,1,8,16,1.02,11.37,3.45,4.88,11.03,0,2,0,-1,0,7,5,1.53,11.18,4.27,4.8,9.7,0,3,-1,-1,1,1,0,2,-1
2675,Crystal Palace,Liverpool,0,0,1,11,14,1.12,11.09,3.65,4.77,11.17,0,2,3,3,3,2,3,2.44,18.48,6.95,7.0,9.52,0,1,-3,-5,3,5,1,2,-1
2676,Everton,Man City,1,0,1,10,10,1.18,11.11,3.76,4.18,10.77,0,2,1,2,2,1,1,2.8,19.12,7.2,7.92,8.38,0,1,-2,-4,2,4,1,3,-1
2677,Man United,Swansea,1,2,1,6,2,1.64,13.49,4.97,5.66,10.88,0,4,1,2,-1,24,17,0.85,8.0,2.35,3.7,9.8,0,0,3,5,-3,-5,2,0,1
2678,Newcastle,Huddersfield,-1,-1,0,12,12,1.02,11.74,3.77,4.48,10.76,0,5,-1,-3,-1,22,13,0.64,9.54,3.07,4.29,10.64,0,4,-1,-1,1,1,1,0,1
2679,Watford,Bournemouth,0,-1,-1,14,15,1.06,10.94,3.38,4.42,11.53,0,3,2,3,1,20,13,1.36,11.93,4.11,5.29,8.57,0,2,2,1,-2,-1,2,2,0
2680,West Brom,Burnley,-3,-2,-3,25,13,0.86,9.43,3.05,4.62,11.19,0,3,-1,-2,0,15,17,0.88,10.33,3.12,4.58,10.34,0,3,1,1,-1,-1,1,2,-1
2681,West Ham,Southampton,-1,0,-1,9,6,1.41,10.8,3.98,4.62,9.15,0,3,0,0,0,13,15,1.09,12.65,4.24,5.95,11.02,0,3,-2,-1,2,1,3,0,1
2682,Burnley,Leicester,1,-1,1,14,17,0.89,10.34,3.14,4.6,10.32,0,4,0,1,1,7,5,1.54,11.1,4.27,4.75,9.75,1,5,-1,-1,1,1,2,1,1
2683,Crystal Palace,Brighton,-1,-2,-1,12,14,1.12,11.02,3.64,4.76,11.09,0,4,0,-2,-1,9,16,1.0,11.42,3.44,4.89,11.03,0,3,0,1,0,-1,3,2,1
2684,Huddersfield,Watford,-1,-3,-2,22,13,0.62,9.34,2.97,4.24,10.62,0,7,0,-1,0,15,15,1.07,11.01,3.4,4.46,11.6,0,4,0,0,0,0,1,0,1
2685,Liverpool,Bournemouth,3,3,4,2,3,2.43,18.45,6.94,6.99,9.49,0,3,1,2,0,20,13,1.38,11.97,4.17,5.24,8.48,0,1,3,2,-3,-2,3,0,1
2686,Southampton,Chelsea,-1,-1,-1,14,15,1.07,12.6,4.18,6.0,11.09,0,3,-1,0,-2,3,4,1.94,15.94,5.85,6.18,10.22,0,3,-3,-3,3,3,2,3,-1
2687,Swansea,Everton,-1,0,-2,24,17,0.81,7.76,2.33,3.67,9.95,0,0,-1,0,-1,11,10,1.18,11.03,3.73,4.15,10.76,0,1,0,0,0,0,1,1,0
2688,Tottenham,Man City,2,4,2,4,7,1.83,14.44,5.41,5.52,10.73,0,3,3,2,3,1,1,2.8,19.11,7.15,7.97,8.38,0,1,-1,-1,1,1,1,3,-1
2689,Man United,West Brom,1,3,2,6,2,1.65,13.46,4.97,5.62,10.79,0,2,-3,-4,-4,25,13,0.86,9.36,3.05,4.45,11.23,0,3,2,1,-2,-1,0,1,-1
2690,Newcastle,Arsenal,1,0,1,12,12,1.01,11.84,3.76,4.46,10.73,0,5,-1,0,-1,5,8,1.73,15.31,5.14,5.52,10.06,0,3,-1,-3,1,3,2,1,1
2691,West Ham,Stoke,0,1,1,8,6,1.43,10.84,4.0,4.63,9.15,0,2,-1,-1,-1,23,11,1.0,10.65,3.35,3.25,10.3,1,4,1,1,-1,-1,1,1,0
2692,Brighton,Tottenham,-1,-2,-2,9,16,1.01,11.43,3.43,4.91,11.1,0,4,1,2,-1,4,7,1.82,14.34,5.37,5.51,10.73,0,4,-1,-1,1,1,1,1,0
2693,Bournemouth,Man United,0,1,-1,20,13,1.33,11.77,4.07,5.23,8.5,0,1,1,1,-1,6,2,1.62,13.46,4.96,5.59,10.75,0,1,-1,0,1,0,0,2,-1
2694,Burnley,Chelsea,2,1,2,13,17,0.91,10.3,3.14,4.59,10.3,0,5,-1,0,1,3,4,1.95,15.95,5.83,6.2,10.27,0,5,-2,-4,2,4,1,2,-1
2695,Leicester,Southampton,0,0,-1,7,5,1.53,11.16,4.29,4.79,9.75,1,5,-2,-2,-2,14,15,1.09,12.56,4.22,5.97,11.12,0,8,3,3,-3,-3,0,0,0
2696,Watford,Crystal Palace,-2,-1,-1,15,15,1.06,10.91,3.38,4.49,11.54,0,6,1,0,1,11,14,1.15,11.07,3.7,4.76,11.1,0,5,-1,-2,1,2,0,0,0
2697,West Brom,Liverpool,-1,-3,1,25,13,0.87,9.39,3.09,4.43,11.3,0,2,3,5,5,2,3,2.44,18.47,6.94,6.99,9.49,0,3,-1,-2,1,2,2,2,0
2698,Arsenal,West Ham,-1,-2,-2,6,8,1.72,15.31,5.11,5.51,10.05,0,3,0,0,0,8,6,1.43,10.94,4.03,4.71,9.24,0,2,2,3,-2,-3,4,1,1
2699,Man City,Swansea,3,3,4,1,1,2.81,19.07,7.13,7.96,8.43,0,4,-2,0,0,25,17,0.82,8.18,2.55,3.77,9.95,0,1,3,5,-3,-5,5,0,1
2700,Stoke,Burnley,-1,0,0,23,11,1.0,10.67,3.52,3.14,10.81,1,4,1,1,-1,13,17,0.91,10.22,3.12,4.57,10.28,0,3,-1,-1,1,1,1,1,0
2701,Everton,Newcastle,0,0,0,12,10,1.18,11.04,3.72,4.13,10.76,0,1,2,1,2,11,12,1.03,11.78,3.76,4.43,10.74,0,2,1,-1,-1,1,1,0,1
2702,Burnley,Brighton,0,1,0,13,17,0.91,10.31,3.18,4.62,10.21,0,2,-2,-1,0,9,16,1.01,11.38,3.46,4.88,11.03,0,3,0,0,0,0,0,0,0
2703,Crystal Palace,Leicester,0,0,0,11,14,1.13,11.0,3.66,4.74,11.13,0,8,0,-1,0,7,5,1.51,11.16,4.28,4.88,9.75,0,1,0,-1,0,1,5,0,1
2704,Huddersfield,Everton,-1,-1,1,21,13,0.63,9.33,2.9,4.4,10.57,0,6,0,0,1,11,10,1.17,11.01,3.68,4.13,10.75,0,3,-1,-1,1,1,0,2,-1
2705,Liverpool,Stoke,2,4,0,2,3,2.43,18.33,6.88,6.94,9.42,0,2,-1,-1,0,23,11,1.0,10.55,3.5,3.14,11.0,0,5,3,5,-3,-5,0,0,0
2706,Newcastle,West Brom,1,1,-1,12,12,1.01,11.74,3.74,4.45,10.74,0,2,0,-2,0,24,13,0.92,9.54,3.21,4.54,11.33,0,1,1,2,-1,-2,0,1,-1
2707,Southampton,Bournemouth,-2,-2,0,14,15,1.07,12.46,4.19,5.93,11.1,0,5,-2,-1,-2,20,13,1.29,11.81,4.0,5.32,8.52,0,4,-1,-2,1,2,2,1,1
2708,Swansea,Chelsea,-2,-2,-1,25,17,0.78,8.0,2.48,3.65,9.87,0,2,1,1,2,3,4,1.96,15.96,5.82,6.13,10.28,0,3,0,0,0,0,0,1,-1
2709,Man United,Arsenal,1,1,1,6,2,1.63,13.46,4.94,5.59,10.71,0,2,-1,-1,1,5,8,1.76,15.38,5.15,5.55,10.06,0,3,0,-2,0,2,2,1,1
2710,West Ham,Man City,0,-1,-1,8,6,1.42,10.94,4.03,4.72,9.23,0,4,3,5,5,1,1,2.84,19.07,7.21,7.91,8.4,0,4,-2,-3,2,3,1,4,-1
2711,Tottenham,Watford,0,1,0,4,7,1.81,14.37,5.38,5.49,10.65,0,3,-1,-1,0,15,15,1.04,10.96,3.39,4.48,11.62,0,5,2,1,-2,-1,2,0,1
2712,Burnley,Bournemouth,-1,1,0,14,17,0.9,10.3,3.19,4.59,10.13,0,1,-3,-2,-3,20,13,1.28,11.88,4.09,5.41,8.59,0,4,3,4,-3,-4,1,2,-1
2713,Crystal Palace,West Brom,2,2,1,11,14,1.19,11.06,3.74,4.78,11.13,0,6,2,0,1,22,13,0.92,9.52,3.16,4.4,11.4,0,3,2,4,-2,-4,2,0,1
2714,Huddersfield,Arsenal,-1,-1,-1,21,13,0.61,9.32,2.87,4.39,10.52,0,3,-1,-1,-1,6,8,1.75,15.27,5.12,5.46,10.01,0,4,-2,-2,2,2,0,1,-1
2715,Liverpool,Brighton,1,3,0,2,3,2.4,18.36,6.81,6.97,9.39,0,2,-1,-1,0,10,16,1.0,11.35,3.42,4.87,11.12,0,3,2,1,-2,-1,4,0,1
2716,Man United,Watford,1,3,2,6,2,1.63,13.51,4.92,5.63,10.73,0,1,-2,-3,-1,15,15,1.03,10.99,3.41,4.41,11.6,0,3,2,0,-2,0,1,0,1
2717,Newcastle,Chelsea,-1,0,-2,12,12,1.0,11.81,3.71,4.46,10.7,0,2,3,1,3,3,4,1.94,15.88,5.78,6.07,10.26,0,1,-3,-5,3,5,3,0,1
2718,Southampton,Man City,0,-1,1,13,15,1.09,12.49,4.21,5.91,11.11,0,5,3,5,6,1,1,2.86,19.07,7.2,7.9,8.43,0,1,-1,-3,1,3,0,1,-1
2719,Swansea,Stoke,-2,-4,-2,25,17,0.75,8.08,2.5,3.54,10.0,0,2,0,-1,0,23,11,0.96,10.3,3.39,3.09,11.13,0,4,0,0,0,0,1,2,-1
2720,Tottenham,Leicester,0,2,1,4,7,1.81,14.35,5.35,5.46,10.65,0,1,-2,-1,-1,7,5,1.49,11.09,4.23,4.84,9.74,1,1,1,1,-1,-1,5,4,1
2721,West Ham,Everton,-2,-2,-2,9,6,1.41,10.84,3.99,4.66,9.17,0,2,2,2,2,11,10,1.19,10.96,3.7,4.11,10.71,0,2,1,1,-1,-1,3,1,1
2722,Burnley,Swansea,-1,-1,-1,14,17,0.9,10.33,3.2,4.63,10.19,0,0,-3,-4,-3,25,17,0.76,8.8,2.84,3.64,10.08,0,2,-1,-1,1,1,0,1,-1
2723,Crystal Palace,West Brom,2,2,2,9,14,1.2,11.06,3.76,4.77,11.11,0,3,0,0,-1,23,13,0.88,9.42,3.08,4.31,11.38,0,6,3,4,-3,-4,0,1,-1
2724,Everton,Tottenham,1,0,-1,11,10,1.18,11.0,3.75,4.14,10.75,0,1,2,2,2,4,7,1.86,14.34,5.36,5.44,10.63,0,2,-2,-1,2,1,1,1,0
2725,Hull,Leicester,-1,1,-2,0,9,0.0,0.0,0.0,0.0,0.0,0,0,-2,-2,-2,7,5,1.52,11.15,4.3,4.83,9.79,1,3,-1,-1,1,1,2,1,1
2726,Man City,Sunderland,3,5,7,1,1,2.83,18.99,7.13,7.96,8.46,0,2,-1,-3,1,0,17,0.0,0.0,0.0,0.0,0.0,0,0,3,3,-3,-3,2,1,1
2727,Middlesbrough,Stoke,-2,-3,-1,0,13,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,22,11,1.0,10.21,3.46,2.96,11.04,0,4,-1,-1,1,1,1,1,0
2728,Southampton,Watford,0,-2,-1,13,15,1.07,12.42,4.2,5.85,11.07,0,8,-2,-3,-2,15,15,1.01,10.93,3.41,4.42,11.59,0,0,0,1,0,-1,1,1,0
2729,Arsenal,Liverpool,1,-1,1,6,8,1.74,15.18,5.1,5.44,9.97,0,1,1,3,1,2,3,2.42,18.41,6.87,6.97,9.3,0,1,-2,-4,2,4,3,4,-1
2730,Bournemouth,Man United,-1,-2,1,19,13,1.3,12.0,4.12,5.48,8.61,0,1,3,3,3,5,2,1.62,13.42,4.86,5.64,10.67,0,4,-1,-2,1,2,1,3,-1
2731,Chelsea,West Ham,1,1,-1,3,4,1.91,15.74,5.72,6.01,10.26,0,2,-1,0,1,8,6,1.44,10.9,3.99,4.68,9.18,0,0,0,2,0,-2,2,1,1
2732,Man United,Southampton,3,3,4,5,2,1.64,13.38,4.89,5.59,10.66,0,5,0,-1,0,13,15,1.07,12.58,4.22,5.85,11.03,0,4,1,2,-1,-2,2,0,1
2733,Burnley,Liverpool,-2,-3,-2,14,17,0.89,10.32,3.2,4.66,10.18,0,3,2,3,2,2,3,2.44,18.38,6.88,6.93,9.4,0,3,-2,-2,2,2,2,0,1
2734,Leicester,Arsenal,-3,-4,-3,7,5,1.51,11.25,4.31,4.81,9.89,0,4,-1,-1,-1,6,8,1.75,15.09,5.1,5.43,10.01,0,3,-3,-3,3,3,0,0,0
2735,Stoke,Man City,1,1,0,21,11,1.0,10.28,3.36,3.08,11.16,0,7,3,5,8,1,1,2.82,18.94,7.08,7.97,8.49,0,2,-2,-2,2,2,1,4,-1
2736,Swansea,Hull,-1,-2,1,24,17,0.77,9.12,3.08,3.65,10.23,0,3,-1,1,1,28,9,2.0,14.0,5.0,5.0,8.0,0,2,-1,-1,1,1,0,2,-1
2737,Tottenham,Crystal Palace,2,1,0,5,7,1.85,14.32,5.34,5.45,10.68,0,1,1,2,-1,9,14,1.18,11.1,3.76,4.75,11.13,0,4,1,2,-1,-2,1,0,1
2738,Watford,Chelsea,-2,-3,0,15,15,1.01,10.85,3.38,4.39,11.6,1,2,1,3,1,3,4,1.91,15.74,5.73,6.03,10.34,0,6,-3,-3,3,3,1,2,-1
2739,West Brom,Everton,1,2,1,22,13,0.89,9.56,3.07,4.37,11.52,0,5,0,1,0,11,10,1.18,11.01,3.78,4.15,10.74,0,1,-1,-3,1,3,1,2,-1
2740,Sunderland,Middlesbrough,-1,-3,-1,30,17,1.0,7.0,3.0,6.0,14.0,0,2,-1,-2,0,29,13,1.0,12.0,2.0,9.0,18.0,0,3,0,0,0,0,1,2,-1
2741,West Ham,Bournemouth,-1,-2,-1,8,6,1.43,10.85,3.97,4.62,9.28,0,2,-1,-3,-1,19,13,1.29,11.91,4.09,5.44,8.56,0,0,-1,0,1,0,1,0,1
2742,Chelsea,Burnley,1,3,2,3,4,1.92,15.7,5.7,6.01,10.34,0,8,-1,-1,1,13,17,0.9,10.22,3.18,4.61,10.24,0,3,3,4,-3,-4,3,0,1
2743,Crystal Palace,Bournemouth,-1,0,-2,10,14,1.17,11.08,3.74,4.74,11.1,0,5,-1,-3,-2,19,13,1.26,11.8,4.11,5.46,8.74,1,1,0,-1,0,1,1,1,0
2744,Everton,Stoke,0,2,1,9,10,1.19,11.04,3.82,4.15,10.73,0,1,0,0,-1,21,11,1.0,10.19,3.35,3.23,11.19,0,8,2,2,-2,-2,1,0,1
2745,Hull,Man United,1,1,2,28,9,2.0,13.0,4.5,4.0,9.0,0,2,3,5,5,5,2,1.65,13.36,4.89,5.57,10.66,0,1,-1,-1,1,1,0,1,-1
2746,Leicester,Swansea,-2,-3,0,7,5,1.49,11.21,4.26,4.77,9.9,0,3,-1,-3,-1,24,17,0.74,9.26,3.07,3.81,10.11,0,2,0,1,0,-1,2,1,1
2747,Southampton,Sunderland,-2,-1,-1,14,15,1.05,12.59,4.18,5.77,10.99,0,1,-1,-3,-2,30,17,1.0,12.5,4.0,7.0,12.5,0,3,2,1,-2,-1,1,1,0
2748,Tottenham,Liverpool,2,3,1,5,7,1.83,14.4,5.33,5.51,10.79,0,3,1,1,-1,2,3,2.41,18.48,6.85,7.0,9.34,0,4,0,-1,0,1,1,1,0
2749,Watford,Arsenal,-2,-3,-1,15,15,1.01,10.78,3.36,4.33,11.71,1,6,0,0,0,6,8,1.73,15.06,5.09,5.46,9.97,0,5,-1,-2,1,2,1,3,-1
2750,Man City,West Ham,3,5,9,1,1,2.83,18.85,7.07,7.96,8.56,0,5,1,-1,1,8,6,1.42,10.9,3.95,4.58,9.36,0,5,2,4,-2,-4,3,1,1
2751,West Brom,Middlesbrough,-1,0,-1,22,13,0.89,9.61,3.11,4.46,11.68,0,5,0,-1,1,29,13,1.5,10.0,2.5,5.0,16.0,0,4,0,0,0,0,0,0,0
2752,Chelsea,Liverpool,3,3,3,3,4,1.93,15.79,5.76,6.06,10.28,0,5,0,1,0,2,3,2.39,18.41,6.8,6.97,9.45,0,6,0,1,0,-1,1,2,-1
2753,Everton,Middlesbrough,2,2,2,9,10,1.19,11.18,3.89,4.22,10.77,0,3,1,0,0,29,13,1.0,9.0,2.33,4.67,14.33,0,4,0,0,0,0,3,1,1
2754,Hull,Arsenal,1,-1,-1,28,9,1.33,11.33,3.67,3.0,9.0,0,2,0,0,1,6,8,1.75,14.99,5.11,5.41,10.04,0,3,-3,-3,3,3,1,4,-1
2755,Leicester,Burnley,0,-2,1,7,5,1.5,11.23,4.28,4.76,9.96,0,3,-1,-2,-1,13,17,0.89,10.16,3.14,4.62,10.22,0,2,0,1,0,-1,3,0,1
2756,Man City,Bournemouth,3,5,10,1,1,2.84,18.89,7.04,7.92,8.51,0,5,-2,-2,0,19,13,1.25,11.75,4.08,5.42,8.78,1,2,3,5,-3,-5,4,0,1
2757,West Brom,West Ham,0,0,0,21,13,0.86,9.72,3.07,4.48,11.69,0,4,-1,-1,-1,9,6,1.42,10.88,3.92,4.57,9.36,0,6,-2,-3,2,3,4,2,1
2758,Crystal Palace,Stoke,-2,0,0,10,14,1.16,11.26,3.75,4.81,11.15,0,5,-2,-1,-2,22,11,0.96,10.11,3.26,3.19,11.19,0,4,1,2,-1,-2,4,1,1
2759,Southampton,Swansea,-1,-1,0,14,15,1.05,12.64,4.22,5.76,11.04,0,2,-1,-3,-2,24,17,0.75,9.25,3.07,3.89,10.11,0,2,0,2,0,-2,1,0,1
2760,Tottenham,Sunderland,1,3,0,4,7,1.82,14.36,5.32,5.51,10.79,0,6,-2,-2,0,30,17,1.0,10.0,3.33,6.33,11.0,0,3,2,3,-2,-3,1,0,1
2761,Watford,Man United,-2,-4,-2,15,15,1.01,10.82,3.39,4.31,11.8,0,10,3,5,6,5,2,1.64,13.57,4.95,5.57,10.6,0,3,-3,-2,3,2,3,1,1
2762,Arsenal,Chelsea,2,2,2,6,8,1.78,15.11,5.17,5.39,10.07,0,3,1,1,-1,3,4,1.92,15.74,5.74,6.05,10.22,0,3,0,0,0,0,3,0,1
2763,Bournemouth,Everton,-2,-2,-1,19,13,1.22,11.59,4.03,5.41,8.84,0,2,3,2,3,8,10,1.21,11.17,3.92,4.24,10.69,0,4,0,0,0,0,1,0,1
2764,Liverpool,Hull,0,2,1,2,3,2.39,18.33,6.77,6.93,9.49,0,6,-1,-1,-2,28,9,1.25,10.0,3.25,2.75,9.0,1,2,-1,-1,1,1,5,1,1
2765,Man United,Leicester,1,3,-1,5,2,1.63,13.59,4.91,5.59,10.71,0,7,2,0,2,7,5,1.52,11.27,4.31,4.79,9.96,0,2,1,-1,-1,1,4,1,1
2766,Middlesbrough,Tottenham,0,-1,-1,29,13,1.0,8.5,1.75,4.25,14.5,0,4,2,3,1,4,7,1.81,14.58,5.36,5.62,10.74,0,4,-1,-1,1,1,1,2,-1
2767,Stoke,West Brom,-3,-2,-3,22,11,0.96,10.14,3.29,3.25,11.11,0,2,0,0,1,21,13,0.97,9.67,3.17,4.4,11.77,0,3,0,0,0,0,1,1,0
2768,Sunderland,Crystal Palace,-2,-2,-1,30,17,0.75,9.0,3.0,5.0,12.25,1,7,0,0,1,10,14,1.2,11.3,3.81,4.88,11.2,0,4,0,1,0,-1,2,3,-1
2769,Swansea,Man City,-3,-3,-3,24,17,0.72,9.24,3.07,3.79,10.07,0,3,3,5,11,1,1,2.85,18.91,7.11,7.88,8.5,1,2,-3,-5,3,5,1,3,-1
2770,West Ham,Southampton,-1,-1,-2,10,6,1.43,11.04,3.93,4.59,9.32,0,4,0,-1,1,13,15,1.05,12.72,4.24,5.77,11.08,0,3,-1,0,1,0,0,3,-1
2771,Burnley,Watford,-1,-3,-2,14,17,0.88,10.12,3.12,4.57,10.2,0,3,-1,-2,1,15,15,1.04,10.81,3.41,4.32,11.83,0,9,0,2,0,-2,2,0,1
2772,Everton,Crystal Palace,1,2,-1,8,10,1.2,11.2,3.89,4.22,10.74,0,4,2,0,2,9,14,1.23,11.41,3.81,4.88,11.21,0,4,2,1,-2,-1,1,1,0
2773,Arsenal,Swansea,3,2,3,6,8,1.79,15.1,5.16,5.44,10.05,0,2,-3,-3,-4,24,17,0.73,9.37,3.13,3.73,10.23,0,3,-1,-3,1,3,3,2,1
2774,Bournemouth,Hull,0,-2,1,19,13,1.21,11.61,3.95,5.39,8.87,0,3,-3,-1,-3,28,9,1.2,8.4,2.8,2.6,8.8,2,2,0,0,0,0,6,1,1
2775,Chelsea,Leicester,-1,1,-2,3,4,1.89,15.65,5.69,5.99,10.23,0,3,1,0,-1,7,5,1.51,11.25,4.29,4.8,9.99,0,2,1,1,-1,-1,3,0,1
2776,Crystal Palace,West Ham,2,1,0,9,14,1.22,11.39,3.79,4.93,11.21,0,6,-3,-3,-3,10,6,1.41,11.07,3.89,4.61,9.32,0,6,-1,-2,1,2,0,1,-1
2777,Man City,Everton,3,5,12,1,1,2.85,18.89,7.07,7.87,8.51,1,5,0,2,0,8,10,1.19,11.22,3.88,4.3,10.81,0,7,2,4,-2,-4,1,1,0
2778,Stoke,Sunderland,-2,-3,0,22,11,0.97,10.21,3.24,3.34,11.03,0,4,-2,-4,-2,30,17,1.0,9.4,3.2,4.6,12.8,1,5,-2,-2,2,2,2,0,1
2779,West Brom,Tottenham,1,1,0,21,13,0.97,9.65,3.16,4.45,11.81,0,6,2,3,2,4,7,1.81,14.64,5.36,5.68,10.72,0,2,-2,-1,2,1,1,1,0
2780,Middlesbrough,Watford,-2,-1,-2,29,13,1.0,8.0,1.8,3.8,14.4,0,3,-1,-2,-1,15,15,1.03,10.83,3.41,4.34,11.87,0,6,0,0,0,0,0,1,-1
2781,Southampton,Burnley,2,1,2,13,15,1.08,12.79,4.3,5.72,11.12,0,3,-1,-1,1,14,17,0.89,10.16,3.13,4.6,10.21,0,2,-1,1,1,-1,3,1,1
2782,Liverpool,Man United,2,2,2,2,3,2.42,18.51,6.84,7.01,9.47,0,2,1,3,1,5,2,1.66,13.62,4.94,5.62,10.69,0,4,2,3,-2,-3,0,0,0
2783,Arsenal,Middlesbrough,3,4,4,6,8,1.81,15.11,5.18,5.43,10.01,1,0,-3,-2,-3,29,13,0.83,8.33,2.0,3.83,14.5,0,6,0,0,0,0,0,0,0
2784,Bournemouth,Tottenham,1,0,2,17,13,1.33,11.87,4.1,5.38,8.85,0,2,2,3,0,4,7,1.8,14.71,5.39,5.71,10.71,0,3,-3,-3,3,3,0,0,0
2785,Burnley,Everton,-1,-1,-1,14,17,0.89,10.11,3.11,4.59,10.21,0,3,-1,1,0,8,10,1.19,11.12,3.86,4.26,10.78,0,7,1,0,-1,0,2,1,1
2786,Hull,Stoke,-3,-3,-4,28,9,1.17,8.83,3.0,2.83,9.67,1,5,0,-2,1,22,11,1.0,10.47,3.33,3.43,11.0,0,4,0,0,0,0,0,2,-1
2787,Leicester,Crystal Palace,-1,0,-2,7,5,1.49,11.17,4.23,4.81,10.01,0,3,0,1,-1,10,14,1.21,11.4,3.78,4.96,11.22,0,5,-1,0,1,0,3,1,1
2788,Liverpool,West Brom,2,1,0,2,3,2.39,18.39,6.79,6.96,9.53,0,1,1,0,0,22,13,0.97,9.59,3.19,4.47,11.88,0,6,1,2,-1,-2,2,1,1
2789,Swansea,Watford,-3,-5,-5,24,17,0.77,9.48,3.23,3.81,10.23,0,3,1,-1,1,15,15,1.03,10.74,3.39,4.36,11.84,0,4,-1,-1,1,1,0,0,0
2790,West Ham,Sunderland,-1,-1,1,9,6,1.4,11.08,3.9,4.62,9.36,1,8,-3,-4,-3,30,17,0.83,9.67,2.83,4.5,12.83,0,1,-2,-1,2,1,1,0,1
2791,Chelsea,Man United,-1,1,1,3,4,1.91,15.65,5.69,6.01,10.17,0,3,0,2,0,5,2,1.64,13.54,4.88,5.56,10.81,0,4,-1,-1,1,1,4,0,1
2792,Man City,Southampton,2,4,0,1,1,2.83,18.89,7.08,7.93,8.49,0,4,3,2,3,13,15,1.1,13.06,4.43,5.75,11.12,0,3,2,3,-2,-3,1,1,0
2793,Crystal Palace,Liverpool,-2,0,-2,10,14,1.21,11.55,3.82,5.0,11.18,0,1,2,3,1,2,3,2.38,18.42,6.79,6.91,9.53,0,1,-3,-5,3,5,2,4,-1
2794,Man United,Burnley,0,0,-1,5,2,1.62,13.57,4.89,5.58,10.89,0,6,1,-1,1,14,17,0.91,10.09,3.1,4.56,10.29,0,4,1,3,-1,-3,0,0,0
2795,Middlesbrough,Bournemouth,-2,-3,0,29,13,0.71,8.71,2.29,3.71,14.29,0,4,2,1,0,17,13,1.3,11.78,4.03,5.42,8.88,0,2,0,0,0,0,2,0,1
2796,Sunderland,Arsenal,-3,-4,-4,30,17,0.71,9.71,2.71,4.14,12.86,0,6,2,4,0,6,8,1.79,15.03,5.17,5.47,9.96,1,1,-3,-3,3,3,1,4,-1
2797,Tottenham,Leicester,1,2,0,4,7,1.78,14.73,5.38,5.69,10.77,0,6,-1,1,1,7,5,1.51,11.24,4.23,4.85,10.01,0,1,1,3,-1,-3,1,1,0
2798,Watford,Hull,0,0,0,15,15,1.01,10.73,3.37,4.33,11.9,0,2,-3,-5,-5,29,9,1.0,8.86,2.86,3.14,10.57,0,5,0,0,0,0,1,0,1
2799,West Brom,Man City,-1,0,-1,22,13,0.97,9.48,3.12,4.39,11.91,0,5,1,3,0,1,1,2.81,18.83,7.03,7.96,8.52,0,3,-3,-4,3,4,0,4,-1
2800,Everton,West Ham,-1,-1,-1,9,10,1.19,11.23,3.91,4.3,10.84,0,5,1,-1,2,8,6,1.4,11.19,3.88,4.64,9.37,1,5,-1,-3,1,3,2,0,1
2801,Southampton,Chelsea,2,3,0,13,15,1.1,12.97,4.4,5.72,11.1,0,4,1,1,2,3,4,1.93,15.63,5.7,6.0,10.13,0,4,-3,-4,3,4,0,2,-1
2802,Stoke,Swansea,2,0,2,21,11,1.03,10.52,3.42,3.55,10.9,0,4,-2,-4,0,24,17,0.75,9.53,3.28,3.91,10.38,0,3,2,1,-2,-1,3,1,1
2803,Crystal Palace,Man City,-3,-2,-3,10,14,1.22,11.49,3.85,4.97,11.23,0,1,1,3,1,1,1,2.82,18.86,7.04,7.95,8.54,0,6,-1,-1,1,1,1,2,-1
2804,Everton,Swansea,0,-1,1,8,10,1.2,11.3,3.94,4.35,10.89,0,5,-2,-4,-1,24,17,0.76,9.67,3.36,3.91,10.48,0,2,0,0,0,0,1,1,0
2805,Man United,Arsenal,-1,-1,0,6,2,1.6,13.86,4.96,5.75,10.9,1,3,2,4,1,5,8,1.82,15.11,5.2,5.5,10.0,0,4,1,0,-1,0,1,1,0
